date,continent,country,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,people_vaccinated,hosp_patients,population,median_age,gdp_per_capita,case_fatality_rate
07/05/2021,North America,India,829735.0,5388,297515,101,21606842,71630450,8931127,56902,222123141,34.4679165,49670.51636,35.856628923692504
05/16/2022,North America,Germany,7021862.0,9540,241422,309,25099117,86887521,24644782,70555,756195553,34.65915704,4491.578205,3.4381478872697864
04/08/2020,Asia,France,8351245.0,5126,345165,781,35212538,60670334,70968834,54875,277192918,38.540296,33017.27182,4.133096322763851
11/12/2020,Asia,Uk,5282591.0,816,414021,291,18736290,46440046,71712309,39314,911865977,46.52053579,65706.63099,7.837460821782341
07/27/2021,South America,Brazil,7483058.0,9012,270001,721,98440431,24239388,57231262,52175,1355725700,25.20617596,19912.1719,3.6081639351185038
02/24/2021,Europe,Brazil,2562469.0,192,142692,494,56164266,52222260,38893920,85200,298830881,35.13850648,4447.984446,5.568535658382599
01/06/2022,North America,Russia,3086176.0,1776,8177,360,83886733,61073012,41533663,48978,238446055,32.72801778,41223.20444,0.2649557251433489
01/23/2021,Asia,Brazil,6509590.0,3645,423327,337,66361860,332003,57018346,58415,778968942,28.8776027,25501.88365,6.503128461239495
05/01/2022,Europe,Uk,5345854.0,6314,251842,578,91191030,28928346,32704011,82460,1164486140,47.58824531,27198.15944,4.710977890529746
05/16/2021,Europe,Usa,7490200.0,8442,350722,9,9549310,46499830,50609081,46255,628416258,20.24513277,41189.54591,4.682411684601212
04/09/2022,Asia,Germany,4883680.0,1788,477397,48,4764090,9092713,59833852,49662,1215646889,23.66314378,43889.6451,9.775353831536874
04/27/2020,North America,Italy,3681262.0,7374,89941,486,41536003,51123541,40671599,88082,567307760,42.0003335,31175.21563,2.4432110509928386
06/30/2021,South America,Brazil,4633078.0,3700,258121,622,10003457,5283711,65401945,80366,859743885,27.90324814,36020.89771,5.571263855259937
09/24/2021,North America,Brazil,2609089.0,9359,11826,320,46956785,61637870,36599131,78178,24587744,41.69537783,69534.64722,0.45326165569668186
05/27/2022,Europe,India,2508749.0,3893,144962,730,53429398,25302627,69448966,88622,128803675,44.96760832,67043.2091,5.778258406879285
07/10/2021,South America,Canada,914228.0,6811,344572,568,62933278,57878191,69423523,49496,457881208,27.63848051,49804.87797,37.68994167756839
06/25/2021,North America,Canada,953959.0,9288,126044,794,12933674,6848861,55069245,47791,687009091,25.75832864,12142.08736,13.21272717171283
08/07/2022,North America,France,7905477.0,2679,189103,970,60634142,67203002,19744813,95998,757695827,24.35901898,25837.2458,2.3920504733616963
10/05/2022,Europe,Japan,3369538.0,3904,337164,624,55849911,76708294,61597412,57235,1260397976,26.00265833,61933.08746,10.006238243937299
08/31/2021,Europe,France,345266.0,7260,5495,132,80263729,73957816,5983336,39140,628484322,28.01556167,30226.04822,1.5915265331657331
07/14/2021,North America,Germany,9927209.0,504,28481,582,819706,94718712,58942572,32076,908157300,46.0624945,66920.36781,0.28689836186585777
03/17/2020,Europe,Italy,4537358.0,9813,142339,82,96350339,24589899,35298620,44782,61070950,43.1001324,34692.82304,3.137045831516931
10/08/2021,Europe,Usa,9496563.0,9579,380041,56,10632835,59853314,8867314,51632,918404980,20.05532951,60462.07026,4.001879416795318
11/21/2021,North America,France,6867100.0,6773,236774,375,80894412,72377704,23708714,22203,780053688,46.22357426,3441.144067,3.447947459626334
09/04/2022,Europe,France,5275034.0,3816,137815,348,39693307,66838815,131777,93392,495504021,22.36436899,30957.29494,2.6125897956297535
10/15/2020,Europe,Usa,7553974.0,717,448016,270,79305234,29320165,42256694,45642,1053510581,39.65796853,49318.0677,5.930864999005822
04/23/2020,Asia,India,9803005.0,4434,103475,482,85661554,86231325,62351782,9486,109063477,24.54424305,60585.95273,1.0555436827789029
03/02/2022,Asia,Usa,6097091.0,658,179845,110,28667799,33138062,4059107,60595,1237514286,21.86827432,43064.6696,2.9496853499480324
12/04/2020,Asia,Uk,3177993.0,5057,319186,868,53544822,28688457,61648260,32158,968118683,42.79312093,12955.07979,10.04363445734462
12/22/2022,Europe,Italy,7705092.0,4008,49476,886,84440440,37774774,11593614,14681,692214217,34.01609342,62119.7974,0.6421208208805294
10/04/2021,Asia,Russia,7583354.0,4994,223177,75,98724867,20868218,9373967,54790,600759830,37.9718754,40662.10822,2.942985386149717
07/18/2021,Europe,Russia,3131209.0,4234,290696,157,44420538,97115512,4792291,55052,984425024,32.76059056,8453.254541,9.283826151496115
02/11/2021,Europe,Brazil,9612128.0,3764,196314,531,13545707,46471973,69604066,77237,233698105,22.01515588,33005.42764,2.0423573219166453
10/26/2022,Asia,Usa,5813365.0,4637,438988,932,18039884,99286158,26801173,15372,1072340257,42.18854499,49227.09415,7.5513579484515425
05/05/2021,North America,Uk,4057893.0,2104,436946,642,53483022,7800989,72822942,26611,973989825,44.61053364,32120.0865,10.767804868191448
05/10/2020,Europe,Germany,5691276.0,9447,160020,328,2400009,48842175,38080378,5523,378007899,21.24261629,61084.5174,2.8116717586706392
03/13/2022,Europe,Brazil,5397662.0,6801,207383,121,93499667,57724313,63320804,45793,165458985,31.27151591,30234.9077,3.84208940834013
08/14/2021,Europe,Germany,9828366.0,8575,69093,40,8736015,84036716,66213263,20233,916450778,36.71949611,41258.23558,0.7029957980807797
02/06/2021,Europe,Uk,1805468.0,2607,69123,166,40600904,10372802,42347973,24955,222227547,38.15550268,15570.76008,3.828536423797043
01/27/2020,Europe,Usa,3427975.0,8385,16535,921,59297651,53179481,13603514,69299,339286971,37.34458823,36375.35815,0.4823547429604942
12/24/2021,Europe,Russia,6356228.0,3719,328634,641,51101801,76399612,3700561,47524,459220462,40.78821962,16377.15439,5.170267649303958
08/17/2022,Europe,Russia,8514716.0,2581,46562,22,51840994,63044557,4964197,42621,312299462,49.00448607,16537.91321,0.5468414918360166
07/28/2020,North America,Canada,5525633.0,2565,381186,278,51136643,5871006,30181772,84978,67166087,31.71759563,20313.27541,6.898503755135385
03/11/2021,North America,Canada,2080154.0,2763,256323,762,81336369,87484365,3516951,91418,415237999,36.69870701,4049.749454,12.32230882905785
05/12/2022,Europe,Germany,2244702.0,6328,351224,468,25444669,50093049,6942959,68001,768302937,40.97235888,12268.36528,15.646798550542568
05/25/2022,Europe,Uk,3377778.0,5991,258916,399,51581368,29422887,69132579,69987,505816310,37.77271466,30280.88315,7.665275811495012
09/27/2021,North America,India,5735193.0,3406,189607,8,5161025,95234760,26464337,81597,1074903059,31.6025309,10043.17441,3.306026492918373
04/28/2021,Europe,India,7726890.0,8923,230063,12,2837934,15060013,39225903,15,874691496,38.72237864,10203.54779,2.9774333528754777
09/12/2021,Europe,Usa,5897498.0,4780,41269,923,31186607,83036647,34754400,4410,315292792,39.50334591,67787.29616,0.6997713267558547
11/21/2022,Europe,Russia,8357956.0,4177,80674,922,10405819,37540458,9456485,18964,1099947447,37.54905426,30469.71806,0.9652359978923077
11/27/2022,Europe,Germany,8204298.0,6476,304606,818,40499507,27652265,24823978,70671,450064960,26.15331982,28857.55627,3.712761286827953
12/03/2021,South America,Russia,8776957.0,2604,396343,831,46823114,81072995,57493253,73484,688238087,35.17944074,19473.76018,4.515722248610766
12/27/2022,Europe,Brazil,9451337.0,8181,285291,51,94472120,29962659,75244496,70325,607575132,46.53070429,36358.85398,3.018525315518852
05/17/2020,Asia,Uk,5843493.0,2382,438744,208,92989763,92133323,6883853,8602,145338663,46.05805634,42128.47821,7.508248918925718
06/03/2020,Asia,Canada,3386501.0,531,77095,549,26201296,31540226,11815453,7232,1213163733,42.52363775,29854.80102,2.276538527524427
01/07/2021,Europe,France,7395350.0,6079,244172,611,68197105,21614161,42641159,57245,351821799,40.91586543,28172.78764,3.3016963362112675
03/20/2020,North America,Russia,4588334.0,634,200003,704,10764861,72369414,59229621,47950,896349005,24.59837413,49329.44117,4.358945970367458
06/30/2022,Europe,Russia,8464685.0,9961,90925,401,45006823,11619102,9400292,70371,1043516865,33.78393994,66534.59236,1.0741687375253777
11/04/2022,Asia,Brazil,7168362.0,2,66381,190,13565005,17736000,44139209,91602,330079202,23.32853929,61569.7229,0.9260274522966334
06/07/2022,Asia,France,4327819.0,8397,99468,50,79476640,9526878,2036991,28381,254283654,44.51853349,9184.798416,2.2983401108040793
03/06/2020,Europe,Canada,7284953.0,5951,242330,392,99415496,81212991,66403547,76305,1389536002,28.73129619,46009.29826,3.3264456201707824
07/02/2021,Europe,Canada,1255564.0,5626,325893,652,54261949,45779189,48785626,56025,921493948,43.00597593,1486.285263,25.955905075328694
10/13/2020,Asia,Canada,8514493.0,7739,431888,679,18989196,81641948,17705436,82192,61434686,44.43736675,44683.33264,5.072386576628814
02/07/2020,Europe,Italy,8930264.0,6003,13731,822,85026471,55860482,52164629,53706,169296526,46.77488292,33040.39764,0.15375805239352386
07/20/2022,South America,Russia,9059296.0,2890,386791,620,13827382,89368354,33923631,819,1319661994,42.61490235,34886.80061,4.269548097335599
01/02/2021,North America,Russia,4424507.0,6239,447728,718,76487741,24994574,2581108,35383,12617377,36.94187002,41573.76694,10.1192743055893
09/28/2022,North America,Usa,2792427.0,8026,491874,938,22748869,39352556,25160698,78684,395103957,37.94554744,52243.22131,17.614569691526402
10/22/2022,Europe,India,3357679.0,3306,51024,299,20748687,21576654,6924151,71605,1391267181,29.6174683,51332.58838,1.5196211430574513
07/22/2020,Asia,Canada,5748035.0,897,116712,621,54559308,45726374,26175248,5640,476992186,25.30988574,4069.053177,2.030467803344969
11/21/2021,Europe,Canada,4390020.0,9277,101121,195,26127699,17587679,20905833,59888,911366305,23.91908614,51818.11265,2.303429141552886
03/26/2021,Europe,France,2681719.0,9471,265976,416,35425315,25253213,21817682,86810,786517219,25.46070563,58257.30267,9.918115954729037
11/17/2021,Europe,Usa,890695.0,670,32332,663,33827041,20330625,63514471,62244,1228630125,48.01855662,5703.911086,3.6299743458759735
09/12/2022,South America,Brazil,838761.0,7291,12467,419,87754263,50479360,59570596,73237,419038118,24.93299763,23283.31545,1.4863590462599001
09/28/2021,Asia,Germany,7367664.0,1505,41025,754,87368796,38042415,72695265,84901,1175391022,41.71212335,55652.4213,0.5568250669411634
04/20/2021,North America,Russia,8888923.0,6460,144179,639,60643153,66492784,27289481,68575,1042434341,25.5388563,35024.37028,1.6220075255461208
01/28/2021,North America,Japan,5352825.0,5167,77994,616,12074874,74976175,41555997,54087,516277604,49.25869311,48947.48375,1.4570623922881842
05/01/2020,Europe,Canada,9688053.0,5255,94202,521,6338479,43664777,1132628,31915,1132624179,30.99753606,35659.79072,0.9723522363058914
11/12/2022,Europe,France,8887324.0,249,43481,355,5869518,31727389,53746452,43642,683300945,32.36409287,68497.34904,0.4892473820016014
08/28/2022,Asia,Japan,3321127.0,6457,395797,147,1590291,27669922,44910069,56611,1053592810,32.13534736,65597.32203,11.917550879565884
07/10/2021,North America,Canada,2559272.0,1892,75118,364,17204708,72884333,11171361,46889,1363532199,44.49377552,20399.02169,2.9351315530353945
07/22/2021,Europe,India,2276106.0,3439,386154,363,36510659,19920308,29389233,41215,906933468,26.54871574,27626.0527,16.965554328313356
03/07/2021,Europe,France,6960534.0,2854,444854,970,35862668,61098488,66167371,2487,1293908747,44.93074208,30762.87385,6.3910901088910705
02/02/2020,Asia,Italy,7374592.0,9695,123714,651,47929611,96707617,10516142,99662,1012130001,39.71176563,8190.098973,1.6775707727288505
01/14/2022,Asia,Canada,6575716.0,3792,401634,701,3225400,98030879,27613012,61045,284815902,26.60840503,28881.17133,6.107836773972599
02/05/2021,Europe,France,2002324.0,5330,224699,401,15746940,77215563,66770168,92594,1369227982,21.96222638,54464.49966,11.221910140416835
10/24/2021,Europe,France,6262105.0,7871,160185,605,56946537,19264490,694961,93644,660155130,43.24977624,59435.84342,2.5580056546480776
04/25/2020,Asia,Canada,6671318.0,8235,84363,491,5654278,34730238,71686141,74035,1311518621,26.56889137,62143.15978,1.2645627145940277
10/29/2021,Europe,Canada,494592.0,3612,385751,228,34019155,54790138,13016803,71667,383444643,46.67200489,2004.571012,77.99378073240165
01/04/2022,North America,Germany,3578226.0,2618,325188,574,58116808,25053317,4359742,59040,533249102,23.89355832,55427.61667,9.087967054065338
02/17/2020,North America,Japan,6149031.0,4678,211027,851,21916933,54824422,45312424,90520,114721727,38.49093694,35681.31023,3.4318740627588316
08/31/2021,Asia,Russia,2427540.0,3163,454246,536,94392499,40937045,8002974,61295,1261308010,40.76505181,15224.98099,18.712194237788047
01/26/2020,North America,Usa,1715630.0,9480,273958,267,84573843,9571914,5938831,825,1123332448,39.73107244,35413.40655,15.968361476542144
06/10/2021,Asia,Uk,318408.0,2942,361484,404,24363507,50678406,51319295,1191,918457793,29.48089443,59253.9722,113.52855455893067
01/08/2020,Europe,Russia,8856884.0,8411,272168,792,40654744,71143212,23848320,43094,361100026,46.2657057,30963.20638,3.0729543256973897
02/12/2022,Europe,Germany,8900019.0,1925,194360,10,52478591,86676140,41555758,63490,321537199,43.0941595,69341.81456,2.1838155626409335
12/23/2021,North America,Usa,3117172.0,2972,371380,319,4591585,86658260,44082163,80243,372753504,35.30619025,43551.13974,11.914004103719654
07/08/2022,North America,India,9272985.0,990,57836,712,12259491,6526784,73881024,54799,1033710233,38.09879084,34793.69317,0.6237042333186131
06/11/2022,Europe,Japan,6304680.0,1812,269579,125,79153010,12492125,21762611,39553,1296337967,36.99113681,21347.36362,4.275855396308774
06/21/2020,Asia,France,4235042.0,8995,460300,305,85210100,8964214,41161006,94305,1371418836,48.40095732,1762.523322,10.86884144242253
12/24/2022,North America,Italy,1898739.0,489,255095,701,8891111,83361052,3043276,6813,688189915,46.8923971,43127.83661,13.434969208511543
10/15/2020,North America,Russia,9617944.0,5876,332745,510,44011951,73887970,43214129,26350,1378191635,27.06491855,40847.1927,3.4596271302889683
09/02/2022,Asia,Uk,1017433.0,9685,481632,88,71587239,63108602,53357100,87561,99814067,27.88279333,36660.19051,47.337957388840344
06/26/2020,Asia,Italy,8104010.0,3645,261176,354,37260027,94166516,24771550,28992,174030060,49.44314216,38101.60732,3.2227995769995346
04/22/2021,Europe,France,4661029.0,7081,383015,627,46641967,24081619,66238903,82453,674507459,27.09682106,59203.04361,8.217391481580568
02/28/2020,North America,Canada,3678086.0,2891,249717,351,1845040,97300835,30922784,88430,1217161059,48.60437973,22864.0248,6.789319227446014
06/12/2020,Europe,Brazil,1581530.0,9897,134479,688,57241646,71791292,4732529,33975,513292853,39.49261115,38967.52214,8.503095104108047
12/07/2020,Europe,Germany,2087258.0,3516,361087,13,51197493,96698006,45281787,24992,263391137,21.50328317,47916.38618,17.299586347255584
11/11/2020,Europe,Italy,4856447.0,3340,32940,256,69116675,56830174,40120375,43736,1383378732,30.07181598,15477.50596,0.678273643262245
03/01/2020,Asia,Canada,8369066.0,6410,5666,208,45078633,68718207,57990699,1237,546986124,34.28462216,64812.53964,0.0677017005242879
10/02/2021,Europe,India,6857658.0,53,299266,280,75087712,82695927,39239875,4943,1120556019,44.99278674,51861.45421,4.363967990238066
11/22/2020,Asia,Germany,996530.0,2575,380791,442,85321716,81503422,23493244,53917,152189117,29.8575624,4677.382611,38.211694580193274
03/14/2021,Europe,Italy,9159861.0,615,156164,839,27074134,39906,24132686,92055,1029239686,29.31734936,60692.36216,1.7048730324619554
09/09/2020,Europe,Usa,2601623.0,5944,391897,836,24111043,26811886,50489086,92292,453228304,47.60789777,65161.04003,15.06355840181302
08/11/2021,South America,Russia,9766854.0,7404,385546,388,17483530,66657516,30550152,21220,1052429515,22.37103036,55763.23333,3.9474942494277068
08/01/2021,North America,Brazil,6231219.0,954,206717,616,53726718,38777877,47145498,47798,915574584,36.54563644,30409.49752,3.3174407768367637
04/22/2022,Asia,Usa,4108997.0,1629,363334,482,3890453,73672006,15008462,28694,772686966,35.1271781,69612.00608,8.84240119912475
05/07/2022,Europe,Uk,3364695.0,6859,362612,146,62285302,97992224,18193316,28250,1286539834,21.72004281,9586.077059,10.776964925498447
12/01/2021,Europe,Canada,1045482.0,8841,391351,278,97421929,77996396,3706779,79478,260467733,22.63277662,38025.80305,37.43259090065635
07/16/2021,Europe,Usa,5786265.0,3278,26505,520,65815076,8638307,6619441,33227,396395796,31.45902299,12756.96548,0.4580675098703568
01/20/2022,North America,Uk,5908635.0,5455,36713,629,71067738,78820395,29840694,78305,981906248,24.02483658,31315.0674,0.6213448622228315
12/02/2021,Europe,Japan,7487345.0,3801,447603,605,20356903,40225919,8954580,82039,1026105547,34.34215713,64992.27716,5.978127093115116
12/05/2022,North America,Brazil,9683910.0,2561,305313,433,45791115,82486874,554999,53920,1343229330,38.26666656,55804.01786,3.1527864261439853
11/29/2022,Asia,Japan,570451.0,6539,204354,143,43334570,68777280,58472289,10447,668977144,40.74190054,54963.65397,35.823234598589536
10/02/2020,North America,Russia,8408424.0,370,77511,288,51426604,38009017,30585746,74045,837199707,36.39410198,25415.91227,0.9218255406720688
